ID do registro.,Ano de fundação,Categoria de Origem,Cidade,CNAE,CNPJ,Código postal,Data da última modificação,Data de criação,Endereço,Endereço 2,Equipe da HubSpot,Estado/Região,Faixa de Colaboradores,Faixa de Faturamento,Faixa de funcionários,Indústria,Instagram,Modelo De Mercado,Modelo De Negócios,Modelo De Receita,Nome da empresa,Nome de domínio da empresa,Nome Fantasia,Número de funcionários,Número de telefone,Página da empresa no LinkedIn,Página de empresa no Facebook,Página do Google Plus,Páginas da empresa no LinkedIn,País/Região,Palavras-chave da empresa,Porte Da Empresa,Proprietário da empresa,Qual a principal dor com mobilidade?,Razão Social,Receita anual,Receita total,Segmento da Empresa ,Setor,Subsegmento da Empresa ,Tecnologias da Web
23505344379,1998,Outbound,Jundiai,4930201,18.233.211/0001-30,64410,2024-10-25 14:14,2024-10-02 11:18,"Avenida Antonio Frederico Ozanan, 6.200 - Vila Rio Branco, Jundiai - SP, 13.215-276",,Vendas,São Paulo,De 5.001 a 10.000 colaboradores ,Acima de R$ 1 bilhão,,Terciário,,B2B; B2C,,,SOLISTICA,solistica.com,SOLISTICA,8537.0,,,,,https://www.linkedin.com/company/solistica,Brasil,,Grande,Gabriel Barros,,FL BRASIL HOLDING LOGISTICA E TRANSPORTE LTDA,2000000000,,Transporte e Logística,Transporte/caminhões/ferrovias,,Microsoft Exchange Online; WordPress; Salesforce; Apache; Piwik; Google Analytics; HubSpot; YouTube; Fatores de sucesso; Recaptcha; Google Tag Manager; Microsoft Office 365; Linode Hosting; Outlook
23487587983,1977,Outbound,Pouso Alegre,4644301,02.814.497/0007-00,01228-200,2024-10-02 11:02,2024-10-01 17:20,"Rodovia Amg 1920, S/N",5th Floor,Vendas,Minas Gerais,De 1.001 a 5.000 colaboradores ,Acima de R$ 1 bilhão,,Primário, @cimedco,B2B,,,GRUPO CIMED,grupocimed.com.br,CIMED,4628.0,,,https://facebook.com/grupocimedoficial,,https://www.linkedin.com/company/grupocimed,Brasil,,Grande,Gabriel Barros,,CIMED INDUSTRIA S.A.,2225000000000,,Indústria e Manufatura,Farmacêutica,,Microsoft Exchange Online; Salesforce; Godaddy Nameserver; Microsoft Office 365; Outlook
23451536403,1966,Inbound,Jundiai,2229301,50.949.528/0001-80,13209-700,2024-10-23 14:51,2024-09-30 14:37,"Rua Colégio Florence 59 - Jardim Primavera, Jundiai - SP, 13.209-700",,Vendas,São Paulo,De 1.001 a 5.000 colaboradores ,Acima de R$ 1 bilhão,,Secundário, @astraoficialbr,B2B,Indústria,,ASTRA,astra-sa.com,ASTRA,2278.0, +55 11 4583-7736,https://www.linkedin.com/company/astraoficialbr/people/,,,https://www.linkedin.com/company/astraoficialbr,Brasil,,Grande,Gabriel Barros,Gestão ,ASTRA S A INDUSTRIA E COMERCIO,1000000000,,Indústria e Manufatura,Engenharia mecânica ou industrial,,Amazon Simple Email Service; WordPress; ASP.Net; Facebook Advertiser; Salesforce; Google Maps; Recaptcha; Google Tag Manager; Facebook Connect; Google Analytics; Google Apps
23339936108,2006,Inbound,Indaiatuba,2121101,33.173.097/0002-74,13.347-310,2024-10-22 09:25,2024-09-27 10:56,"Alameda Capovilla, 129 - Recreio Campestre Joia, Indaiatuba - SP, 13.347-310",,Vendas,São Paulo,De 201 a 500 colaboradores  ,De R$ 50 milhões a R$ 500 milhões,,Primário,https://www.linkedin.com/company/cellerafarma/about/,B2B,Indústria,,CELLERA FARMA,cellerafarma.com.br,CELLERADELTA,400.0,,https://www.linkedin.com/company/cellerafarma/about/,,,https://www.linkedin.com/company/cellerafarma,Brasil,,Média,Gabriel Barros,,CELLERA FARMACEUTICA SA,416000000,,Indústria e Manufatura,Farmacêutica,Indústria Farmacêutica,Microsoft Exchange Online; YouTube; Route 53; Typekit By Adobe; WordPress; Google Tag Manager; Facebook Advertiser; Microsoft Office 365; Apache; Recaptcha; Google Analytics; Outlook
23295845205,2010,Indicação,Ribeirão Preto,8111700,13.843.605/0001-96,,2024-10-16 11:35,2024-09-26 14:47,"Rua Maria da Gloria Machado Sant'anna, 430 - Ribeirania, Ribeirao Preto - SP, 14.096-270.",,Vendas,São Paulo,De 51 a 200 colaboradores ,De R$ 30 milhões a R$ 50 milhões,,Primário, @grupolyaservicos,B2B,,,GRUPO LYA,lya.com.br,GRUPO LYA,100.0,,,https://facebook.com/lyaservicos,,https://www.linkedin.com/in/grupolyaservicos/,Brasil,,Pequena,Gabriel Barros,,LYA SERVICOS ESPECIALIZADOS,500000.0,,Serviços Profissionais,Serviços de instalações,,Google Maps
23260857903,2017,Indicação,Cravinhos,8211300,08.864.422/0001-17,,2024-10-21 15:34,2024-09-25 11:13,"SP-330, 21500, Cravinhos - SP, 14140-000",,Vendas,São Paulo,De 1.001 a 5.000 colaboradores ,Acima de R$ 1 bilhão,,Primário, @longpinghightech,B2B,Indústria,,Long Ping High-Tech,lpht.com.br,Long Ping High-Tech,2000.0,,https://www.linkedin.com/company/longping-high-tech/about/,,,https://www.linkedin.com/company/longping-high-tech,Brasil,,Grande,Gabriel Barros,,Longping High Tech Biotecnologia Ltda,1000000000,,Indústria e Manufatura,Alimentos e bebidas,,Microsoft Exchange Online; YouTube; Route 53; Microsoft Office 365; Google Tag Manager; Google Analytics; Outlook
22924817669,1953,,,,7855200000130,61760-000,2024-10-25 16:15,2024-09-11 14:15,"Avenida M. Dias Branco, 1400 - Bairro Pici, Fortaleza - CE",,Vendas,Ceara,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário,,B2C,Indústria,Receita Recorrente,M. DIAS BRANCO,mdiasbranco.com.br,M. Dias Branco,250.0, +55 800 702 5509,https://www.linkedin.com/company/mdiasbranco/,,,https://www.linkedin.com/company/m--dias-branco,Brasil,,Grande,Alexandra Teixeira,,M. Dias Branco S.A. Indústria e Comércio de Alimentos,1300000000000,,Indústria e Manufatura,Alimentos e bebidas,,Microsoft Exchange Online; WordPress; Instagram; Google Tag Manager; amCharts; Microsoft Office 365; Outlook
22907306270,1952,,,4753900,59291534084328,09520-120,2024-10-15 11:09,2024-09-11 14:15,"Rua Diário de Pernambuco, 195 - Tancredo Neves, Belo Jardim, PE, Brasil",,CS,São Paulo,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário, @casasbahia,B2C,Varejo Físico,Receita Recorrente,CASAS BAHIA,casasbahia.com.br,Casas Bahia,100000.0,,https://www.linkedin.com/company/casasbahia,https://facebook.com/casasbahia,,https://www.linkedin.com/company/casasbahia,Brasil,,Grande,Simone Mateus,,Via Varejo S.A.,3300000000000,76675.39,Comércio e Varejo,Varejo,,Microsoft Exchange Online; Akamai DNS; Microsoft Office 365; MediaMath; App Nexus; Outlook
22913757984,1967,,,2091600,46062030000123,13183-091,2024-10-01 09:44,2024-09-11 14:15,"Estrada Municipal Valêncio Calegari, 2002 - Parque Santo Antonio (Nova Veneza), Sumaré - SP, 13181-905",,,São Paulo,De 201 a 500 colaboradores  ,Acima de R$ 1 bilhão,,Terciário,,B2B,Indústria,Receita Recorrente,ADERE,adere.com,Adere Fitas,1000.0,,https://www.linkedin.com/company/adere-fitas/about/,,,https://www.linkedin.com/company/adere-fitas,Brasil,,Grande,,Difícil gestão do benefício (Tempo); Rotas não otimizadas,Adere Produtos Auto Adesivos Ltda,100000000000,,Indústria e Manufatura,Produtos químicos,,Microsoft Exchange Online; YouTube; Hotjar; Nginx; Google Tag Manager; Instagram; Facebook Advertiser; Microsoft Office 365; Google Analytics; Piwik; HubSpot; Outlook
22932057979,1973,,,4642702,43.854.777/0012-8,03080-050,2024-09-17 16:38,2024-09-11 14:15,"Av. Corifeu De Azevedo Marques, 3.097, Butantã, São Paulo, SP, Brasil",,,São Paulo,De 201 a 500 colaboradores  ,,,Terciário, @protcap/,B2B,Serviços profissionais,Receita Recorrente,PROTCAP,protcap.com.br,Protcap,250.0,,https://www.linkedin.com/company/protcap,https://facebook.com/protcap.epi,,https://www.linkedin.com/company/prot-cap,Brasil,,Grande,,,Protcap Artigos Para Proteção Industrial Ltda.,10000000000,104646.47,Comércio e Varejo,Hospital e cuidados de saúde,,YouTube; Microsoft Exchange Online; Google Tag Manager; Instagram; Sendgrid; Facebook Advertiser; Salesforce; Microsoft Office 365; Apache; Google Maps; Google Analytics; Outlook
22929451389,2003,,,4614100,32135454000166,,2024-09-13 14:27,2024-09-11 14:15,"Av. Luiz Eduardo Toledo Prado, nº 800, Ribeirão Preto, SP, Brasil",,,São Paulo,De 501 a 1.000 colaboradores ,,,Terciário, @sisinnovtech/,B2B,Serviços profissionais,Receita Recorrente,SIS,sis-it.com,SIS,,,https://www.linkedin.com/company/sisinnovtech/posts/?feedView=all,,,,Brasil,,Média,,,Sis Solucao Integrada De Sistemas,,10800.0,Tecnologia e Inovação,,,
22916298050,2015,,,1099607,31112243000145,,2024-09-17 16:38,2024-09-11 14:15,"Rua Américo Vespúcio, 150, Diadema, SP, Brasil",,,São Paulo,De 501 a 1.000 colaboradores ,,,Terciário, @duxnutritionlab,B2C,Serviços profissionais,Receita Recorrente,DUX NUTRITION,duxhumanhealth.com,Dux Nutrition,,,https://www.linkedin.com/company/duxcompany/,,,,Brasil,,Grande,,,Dux Nutrition Labs Ltda,,258069.2,Saúde e Bem-Estar,,,
22918478111,1961,,Santiago,5111100,2012862000160,,2024-09-17 16:38,2024-09-11 14:15,"Rodovia Augusto Montenegro 1230, Km. 7 Sala 02, Parque Verde, Belém, PA, Brasil",,,São Paulo,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário, @Latambrasil,B2C,Serviços profissionais,Receita Recorrente,LATAM,latamairlinesgroup.net,LATAM,50000.0,,https://www.linkedin.com/company/latam_airlines/posts/?feedView=all,,,https://www.linkedin.com/company/latam_airlines,Brasil,,Grande,,,LATAM Airlines Group S.A.,1300000000000,50884.58,Turismo e Hospitalidade,Linhas aéreas/aviação,,Google Apps
22935429038,1948,,,4211101,17262213000194,30110-051,2024-10-11 14:55,2024-09-11 14:15,"Edificio Graal - 3o, 4o, 7o, 8o, 9o e 10o Andares, Av. do Contorno, 8279 - Gutierrez, Belo Horizonte - MG, 30110-059",,,Minas Geais,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário,,B2B,Serviços profissionais,Receita Recorrente,ANDRADE GUTIERREZ,andradegutierrez.com.br,Andrade Gutierrez,100000.0,,https://www.linkedin.com/company/andrade-gutierrez/about/,https://facebook.com/andradegutierrezsa,,https://www.linkedin.com/company/andrade-gutierrez,Brasil,,Grande,,Difícil gestão do benefício (Tempo),Andrade Gutierrez,100000000000,,Construção e Imobiliário,Construção,,ASP.Net; Fatores de sucesso; Salesforce; Google Tag Manager; Facebook Connect; Google Analytics
22930292106,2014,,,4930202,19782476000150,05305-070,2024-09-12 18:36,2024-09-11 14:15,Melhor Bocado,,,São Paulo,De 51 a 200 colaboradores ,,,Terciário,,B2B,Serviços profissionais,Receita Recorrente,MANDAÊ,mandae.com.br,Mandaê,250.0,,https://www.linkedin.com/company/mandae,https://facebook.com/mandaebr,,https://www.linkedin.com/company/manda%C3%AA,Brasil,,Grande,,,Mandaê Agenciamento Logístico Ltda.,50000000,67514.43,Transporte e Logística,Transporte/caminhões/ferrovias,,Route 53; WordPress; Cancelar rejeição; Facebook Advertiser; Salesforce; Apache; App Nexus; MailChimp; Ubuntu; Sendgrid; Mailgun; Google Analytics; Google Apps; YouTube; Mandrill; Criteo; Google Tag Manager; Zendesk
22932516181,1970,,,1092900,70940994000101,,2024-09-17 16:38,2024-09-11 14:15,Rua Argentina 525 Itapegica GUARULHOS Cep: 07043-020 SP,,,São Paulo,De 5.001 a 10.000 colaboradores ,Acima de R$ 1 bilhão,,Secundário, @bauducco,B2C,Indústria,Receita Recorrente,BAUDUCCO,bauducco.com.br,BAUDUCCO - EXTREMA,5000.0,,https://www.linkedin.com/company/bauducco/about/,,,https://www.linkedin.com/company/bauducco,Brasil,,Grande,,,Pandurata Alimentos Ltda,200000000000,331401.42,Indústria e Manufatura,Varejo,,Microsoft Exchange Online; Facebook Advertiser; Salesforce; App Nexus; Google Tag Manager; Sendgrid; Microsoft Office 365; Go Squared; Google Analytics; Outlook
22924972710,2010,,São Paulo,4911600,42276907000128,,2024-09-17 16:38,2024-09-11 14:15,"R. Tapuias, 49 - Floresta, Belo Horizonte - MG, 30150-030",,,Minas Gerais,De 5.001 a 10.000 colaboradores ,Acima de R$ 1 bilhão,,Terciário, @vli_logistica/,B2B,Serviços profissionais,Receita Recorrente,VLI,vli-logistica.com.br,VLI,10000.0, +55 800 721 0782,https://www.linkedin.com/company/vli-logistica,,,https://www.linkedin.com/company/2401836,Brasil,,Grande,,,VLI Logística S.A.,900000000000,666718.13,Indústria e Manufatura,Transporte/caminhões/ferrovias,,Microsoft Exchange Online; Microsoft Office 365; WordPress; Google Tag Manager; Recaptcha; Outlook
22934059285,2023,,,7820500,2762632000118,,2024-10-10 14:13,2024-09-11 14:15,"Rua Dom Jose De Barros, 264Andar 10 AndarCentro01038-904",,,São Paulo,De 501 a 1.000 colaboradores ,De R$ 10 milhões a R$ 30 milhões,,Terciário, @wecanbr/?hl=pt-br,B2B,Serviços profissionais,Receita Recorrente,WE CAN,wecanbr.com.br,We Can,1000.0,,https://www.linkedin.com/company/we-can-br-recursos-humanos/,,,https://www.linkedin.com/company/we-can-br-recursos-humanos,Brasil,,Grande,,,We Can Br Trabalho Temporario Ltda,2000000000,2659.98,Serviços Profissionais,Recursos humanos,,Microsoft Exchange Online; YouTube; Apache; Microsoft Office 365; Google Tag Manager; Facebook Connect; Google Analytics; Twitter Button; Outlook; Facebook Advertiser
22932212290,1969,,Bonn,5320201,58.890.252/0001-1,53113,2024-10-08 12:43,2024-09-11 14:15,"Estrada dos Alpes, 320, Setor Dhl Matriz,Barueri, SP 06.423-080",,CS,Espírito Santo,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário,,B2B,Indústria,Receita Recorrente,DHL,dhl.com,DHL,100000.0,,https://www.linkedin.com/company/dhl/,https://facebook.com/dhl,,https://www.linkedin.com/company/dhl,Brasil,,Grande,Simone Mateus,Difícil gestão do benefício (Tempo),DHL,700000000000,5857103.87,Indústria e Manufatura,Logística e cadeia de suprimento,,
22931755912,1959,,,1621800,97837181000147,01310-200,2024-10-25 13:53,2024-09-11 14:15,"Distrito Industrial Santo Estevão, Cabo de Santo Agostinho - PE",,,Pernanbumco,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário,,B2B,Indústria,Receita Recorrente,DEXCO,dex.co,Dexco,5000.0,,https://www.linkedin.com/company/dexcosa/about/,,,https://www.linkedin.com/company/dexcosa,Brasil,,Grande,,Difícil gestão do benefício (Tempo),Dexco,500000000000,,Indústria e Manufatura,Produtos químicos,,Microsoft Exchange Online; Route 53; WordPress; Google Tag Manager; Mandrill; Salesforce; Amazon S3; Apache; Microsoft Office 365; Debian; Google Analytics; Google Apps; Outlook
22929451388,1956,,Mogi das Cruzes,4930202,52548435000179,,2024-10-25 14:13,2024-09-11 14:15,"R. Dr. Renato Paes de Barros, 1017 - 10° Andar - Itaim Bibi, São Paulo - SP, 04530-001",,,São Paulo,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário, @oficialjsl,B2B,Indústria,Receita Recorrente,JSL,jsl.com.br,JSL,50000.0,,https://www.linkedin.com/company/jsl-s-a-/,,,https://www.linkedin.com/company/jsl-s.a.,Brasil,,Grande,,Difícil gestão do benefício (Tempo),JSL - SÃO PAULO,1300000000,,Transporte e Logística,Transporte/caminhões/ferrovias,,Microsoft Exchange Online; Facebook Advertiser; Salesforce; Recaptcha; Google Tag Manager; Zendesk; Google Analytics; Outlook
22916298049,2014,,,2121101,97837181000147,,2024-09-17 16:38,2024-09-11 14:15,"Estrada Municipal de Jaguariúna, 254, Jaguariúna - SP, 13820-000",,,São Paulo,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário,,B2B,Indústria,Receita Recorrente,GRUPO NC,gruponc.net.br,Snellog,1000.0,,https://www.linkedin.com/company/gruponc/about/,,,https://www.linkedin.com/company/gruponc,Brasil,,Grande,,Difícil gestão do benefício (Tempo),Grupo NC,10000000000,,Indústria e Manufatura,Farmacêutica,,YouTube; Microsoft Exchange Online; Nginx; Google Tag Manager; Facebook Connect; Microsoft Office 365; Vimeo; Google Analytics; Outlook
22935883640,1999,,,1113502,07.526.557/0001-0,04530-001,2024-09-24 16:34,2024-09-11 14:15,"São Paulo, SP, Brasil",,CS,São Paulo,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Secundário, @ambev,B2C,Varejo Físico,Receita Recorrente,AMBEV,ambev.com.br,Ambev,50000.0, +55 11 2122-1414,https://www.linkedin.com/company/ambev,https://facebook.com/abinbev,,https://www.linkedin.com/company/ambev,Brasil,,Grande,Vanessa Pescuma,,Companhia de Bebidas das Américas,5300000000000,820029.73,Comércio e Varejo,Alimentos e bebidas,,Salesforce; App Nexus; Mandrill; Zendesk
22932670237,2012,,,7020400,4000582004235,,2024-09-17 16:38,2024-09-11 14:15,"Avenida Brigadeiro Luís Antônio, 1.343, 8º andar, Bela Vista, São Paulo, SP, Brasil",,,São Paulo,De 501 a 1.000 colaboradores ,De R$ 50 milhões a R$ 500 milhões,,Terciário,,B2B,Serviços profissionais,Receita Recorrente,TGESTIONA,tgestiona.com.br,TGestiona,1000.0,,https://www.linkedin.com/company/tgestiona/posts/?feedView=all,,,https://www.linkedin.com/company/tgestiona,Brasil,,Grande,,,TGestiona Logística Ltda.,30000000000,28922.98,Transporte e Logística,Treinamento profissional e coaching,,Microsoft Exchange Online; ASP.Net; Salesforce; Microsoft Office 365; Outlook
22932363062,1999,,,7911200,5712546000199,07090-000,2024-09-17 16:38,2024-09-11 14:15,"Av. Fernando Stecca, 1000, Campinas, SP, Brasil",,,São Paulo,De 501 a 1.000 colaboradores ,De R$ 50 milhões a R$ 500 milhões,,Terciário, @decolar,B2B,Serviços profissionais,Receita Recorrente,DECOLAR,decolar.com,Decolar,1000.0,,https://www.linkedin.com/company/decolar-com,https://facebook.com/decolar,,https://www.linkedin.com/company/decolar-com-brasil-sa,Brasil,,Grande,,,Decolar.com Ltda.,17400000000,12878.62,Turismo e Hospitalidade,"Lazer, viagens e turismo",,New Relic; Facebook Advertiser; Salesforce; App Nexus; Google Tag Manager; Facebook Connect; Lever; Google Analytics; Google Apps
22926837576,1969,,,4646001,71673990005217,05106-000,2024-10-24 08:41,2024-09-11 14:15,"R. Lauro Pinto de Toledo - Pinhal, Cabreúva - SP, 13315-000",,,São Paulo,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário, @naturabroficial,B2C,Indústria,Receita Recorrente,NATURA,naturaeco.com,Natura & CO,50000.0, +55 11 4446-4200,https://www.linkedin.com/company/naturaandco/,,,https://www.linkedin.com/company/naturaandco,Brasil,,Grande,,Difícil gestão do benefício (Tempo),Natura Cosmeticos SA,2000000000000,,Comércio e Varejo,Bens de consumo,,Microsoft Exchange Online; Amazon Simple Email Service; Route 53; Amazon S3; Microsoft Office 365; WordPress; Google Tag Manager; Recaptcha; Google Analytics; Google Apps; Outlook
22925596015,2004,,San Nicolás de los Garza,2421100,7005330000119,,2024-09-12 18:59,2024-09-11 14:15,Avenida Joao Xxiii - Santa Cruz,,,Rio de Janeiro,De 1.001 a 5.000 colaboradores ,Acima de R$ 1 bilhão,,Terciário,,B2B,Indústria,Receita Recorrente,TERNIUM,ternium.com,TERNIUM,50000.0,,https://www.linkedin.com/company/ternium/about/,https://facebook.com/terniumenmonterrey,,https://www.linkedin.com/company/ternium,Brasil,,Grande,,Difícil gestão do benefício (Tempo),TERNIUM LTDA,2000000000000,,Indústria e Manufatura,Mineração e metais,,Microsoft Exchange Online; ASP.Net; Facebook Advertiser; Salesforce; App Nexus; Go Squared; Google Analytics; Fatores de sucesso; Hotjar; Google Tag Manager; Microsoft Office 365; MediaMath; Outlook
22908087831,2002,,Scranton,5211799,04.416.849/0025-79,18501,2024-09-17 16:38,2024-09-11 14:15,"Contagem, MG, Brasil",,,São Paulo,De 1.001 a 5.000 colaboradores ,De R$ 50 milhões a R$ 500 milhões,,Terciário, @idlogistics_benelux,B2B,Varejo Físico,Receita Recorrente,ID LOGISTICS,id-logistics.com,ID Logistics,1000.0,,https://www.linkedin.com/company/id-logistics,,,https://www.linkedin.com/company/idlogistics-us,Brasil,,Grande,,,ID DO BRASIL LOGISTICA LTDA,33000000,374333.51,Transporte e Logística,Logística e cadeia de suprimento,,Microsoft Exchange Online; Salesforce; Apache; Piwik; Microsoft Office 365; Vimeo
22903696128,1935,,,4771701,61.585.865/1156-4,,2024-09-17 16:38,2024-09-11 14:15,"Rua Hortencio Ribeiro de Luna 3777, Galpão 07, Distrito Industrial, João Pessoa, PB, Brasil",,,São Paulo,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário, @drogasiloficial/,B2C,Franquia,Receita Recorrente,RAIA DROGASIL,ri.rdsaude.com.br,Raia Drogasil,,,https://www.linkedin.com/company/raiadrogasilmanipulacao/,,,https://www.linkedin.com/company/rdsaudeoficial,Brasil,,Grande,,,Raia Drogasil S.A.,100000000000,57555.02,Saúde e Bem-Estar,"Saúde, bem-estar e fitness",,Microsoft Exchange Online; Route 53; Google Tag Manager; Outlook
22934059284,1959,,,4646001,30278428001303,20090-010,2024-10-25 15:20,2024-09-11 14:15,"São Paulo, SP, Brasil",,,RJ,De 5.001 a 10.000 colaboradores ,Acima de R$ 1 bilhão,,Terciário, @lorealparis,B2C,Indústria,Receita Recorrente,L'ORÉAL,loreal.com.br,L’Oréal,, +55 21 2131-6000,https://www.linkedin.com/company/loreal,https://facebook.com/lorealbeautyforallbrazil,,,Brasil,,Grande,,,L’Oréal Brasil,600000000000,46428.76,Indústria e Manufatura,"Saúde, bem-estar e fitness",,Microsoft Exchange Online; Google Tag Manager; Dstillery; Microsoft Office 365; MediaMath; App Nexus; Cloud Flare; Google Analytics; Twitter Button; Outlook
22930292105,2011,,,4781400,11200418000401,01144-080,2024-09-12 18:36,2024-09-11 14:15,"Rua Normandia, 62, São Paulo, SP, Brasil",7° andar,,São Paulo,De 5.001 a 10.000 colaboradores ,Acima de R$ 1 bilhão,,Terciário, @dafiti,B2C,E-commerce,Receita Recorrente,DAFITI GROUP,dafitigroup.com,Dafiti,5000.0,,https://www.linkedin.com/company/dafiti/,,,https://www.linkedin.com/company/dafitigroup,Brasil,,Grande,,,Dafiti Group Brasil Comércio Digital Ltda,300000000000,421363.06,Comércio e Varejo,Vestuário e moda,,Route 53; Nginx; Fatores de sucesso; Google Analytics
22916298048,1999,,,8220200,8911199000111,,2024-09-17 16:38,2024-09-11 14:15,"Rua Sergipe, 1440, Belo Horizonte, MG, Brasil",,,São Paulo,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário, @konectabrasil,B2B,Serviços profissionais,Receita Recorrente,KONECTA,konecta-group.com,Konecta,,,https://www.linkedin.com/company/konecta,,,,Brasil,,Grande,,,Konecta Brazil Outsourcing Ltda.,500000000,86368.15,Serviços Profissionais,,,
22925442168,1966,,,1922599,33000092003850,04538-132,2024-10-21 10:23,2024-09-11 14:15,"Praia da Ribeira, 1, Ilha do Governador, Rio de Janeiro, RJ, CEP 21930-050",,,Rio de Janeiro,De 1.001 a 5.000 colaboradores ,Acima de R$ 1 bilhão,,Terciário, @moove_brasil,B2B,Indústria,Receita Recorrente,MOOVE,moovelub.com,Moove,5000.0,,https://www.linkedin.com/company/moovelub/,,,https://www.linkedin.com/company/moovelub,Brasil,,Grande,,Insatisfeito com o fornecedor atual,Cosan Lubrificantes e Especialidades S.A.,1000000000000,,Serviços Profissionais,Petróleo e energia,,Red Hat; YouTube; Microsoft Exchange Online; Salesforce; Microsoft Office 365; Apache; Facebook Connect; Akamai DNS; Outlook; Facebook Advertiser
22927916596,1963,,,1412601,61308862000170,,2024-09-17 16:38,2024-09-11 14:15,"Av. Rio Branco, 156 - 12º andar, Centro, Curitiba, PR, Brasil",,,Paraná,De 501 a 1.000 colaboradores ,,,Terciário, -,B2B,Indústria,Receita Recorrente,ELENSTIL,elenstil.com.br,Elenstil,50.0,, -,,,https://www.linkedin.com/company/elenstil-confeccoes-ltda,Brasil,,Média,,,Elenstil Indústria e Comércio de Equipamentos de Segurança e Sinalização Ltda.,10000000,17777.77,Indústria e Manufatura,Vestuário e moda,,Google Maps; Recaptcha
22917311844,1957,,Porto União,4713004,47.960.950/0001-2,,2024-10-24 08:03,2024-09-11 14:15,"Rua Voluntários da Franca, 1465, Franca, SP",,,São Paulo,Acima de 10.000 colaboradores,Acima de R$ 1 bilhão,,Terciário, @magazineluiza,B2C,Varejo Físico,Receita Recorrente,MAGAZINE LUIZA,magazineluiza.com.br,Magazine Luiza,10000.0, +55 800 773 3838,www.linkedin.com/company/magazine-luiza/,https://facebook.com/magazineluiza,,https://www.linkedin.com/company/magazine-luiza,Brasil,,Grande,,,Magazine Luiza S.A.,2000000000000,153883.62,Comércio e Varejo,Varejo,,Route 53; Facebook Advertiser; Salesforce; App Nexus; Sendgrid; Dstillery; Amazon S3; Google Analytics; Google Apps; Visual Website Optimizer; Criteo; Hotjar; Google Tag Manager; Facebook Connect; MediaMath; DoubleClick Ads
22917618871,1946,,Marseille,4930202,43854116000605,13002,2024-10-24 17:23,2024-09-11 14:15,"Av. Corifeu de Azevedo Marques, 3870, Vila Butantã, São Paulo, SP, Brasil",,,São Paulo,De 5.001 a 10.000 colaboradores ,Acima de R$ 1 bilhão,,Terciário, @ceva.logistics,B2B,Serviços profissionais,Receita Recorrente,CEVA,cevalogistics.com,CEVA Logistics,100000.0,,https://www.cevalogistics.com/pt-br,https://facebook.com/cevalogistics,,https://www.linkedin.com/company/ceva-logistics,Brasil,,Grande,,,CEVA Logistics Brasil Ltda,2000000000000,25868.0,Transporte e Logística,Treinamento profissional e coaching,,Route 53; Digital Ocean; Google Tag Manager; Microsoft Office 365; Microsoft Exchange Online; Salesforce; Cloud Flare; YouTube; Fatores de sucesso; Outlook
22930136378,2011,,,4754701,8216124000123,05436-020,2024-09-12 18:36,2024-09-11 14:15,"5th Torre A - Av. Queiroz Filho, 1700 - Vila Hamburguesa, São Paulo - SP, 05319-090",,,São Paulo,,De R$ 50 milhões a R$ 500 milhões,,Terciário, @westwingbr,B2C,Serviços profissionais,Receita Recorrente,WESTWING,westwing.com.br,Westwing,1000.0,,https://www.linkedin.com/company/westwing-home-&-living/people/?facetGeoRegion=106057199,https://facebook.com/westwingbr,,https://www.linkedin.com/company/westwing-brasil,Brasil,,Grande,,,Westwing Comércio Eletrônico Ltda.,25600000000,23152.21,Comércio e Varejo,Varejo,,Route 53; New Relic; WordPress; Facebook Advertiser; Salesforce; App Nexus; Nginx; Hotjar; Google Tag Manager; Facebook Connect; Optimizely; Bing Advertiser; Mailgun; Zendesk; Google Analytics; Google Apps
22910714719,1884,,,4663000,50.086.453/0016-37,,2024-09-24 12:19,2024-09-11 14:15,"Avenida Doutor Chucri Zaidan, 1.228 - Brooklin Paulista, São Paulo - SP, 04583-110, Brasil",,CS,São Paulo,De 51 a 200 colaboradores ,Acima de R$ 1 bilhão,,Secundário, @eagleburgmann_americas,B2B,Indústria,Receita Recorrente,EAGLEBURGMANN,eagleburgmann.com.br,EagleBurgmann,,,https://www.linkedin.com/company/eagleburgmann,https://facebook.com/eagleburgmann,,,Brasil,,Grande,Simone Mateus,,EagleBurgmann do Brasil Ltda.,500000000000,125221.53,Indústria e Manufatura,Engenharia mecânica ou industrial,,Nginx; Digital Ocean
